VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-01-01 00:46:18,2019-01-01 00:56:34,4,1.30,1,N,48,246,2,8,0.5,0.5,0,0,0.3,9.3,
2,2019-01-01 00:12:10,2019-01-01 00:41:26,1,13.01,1,N,161,98,1,37.5,0.5,0.5,11.14,5.76,0.3,55.7,
1,2019-01-01 00:11:51,2019-01-01 00:31:40,2,4.40,1,N,143,229,1,17,0.5,0.5,4.55,0,0.3,22.85,
1,2019-01-01 00:34:40,2019-01-01 00:56:04,3,2.70,1,N,229,186,1,15,0.5,0.5,0.01,0,0.3,16.31,
2,2019-01-01 00:41:31,2019-01-01 00:53:25,1,2.29,1,N,90,231,1,10,0.5,0.5,2.82,0,0.3,14.12,
2,2019-01-01 00:12:19,2019-01-01 00:15:02,1,.74,1,N,170,233,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,2019-01-01 00:22:07,2019-01-01 00:40:12,1,5.38,1,N,170,166,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
2,2019-01-01 00:50:53,2019-01-01 00:53:25,1,.50,1,N,239,143,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:55:13,2019-01-01 01:18:51,1,11.46,1,N,143,18,2,33,0.5,0.5,0,0,0.3,34.3,
2,2019-01-01 00:24:17,2019-01-01 00:51:38,2,2.43,1,N,48,233,1,17,0.5,0.5,3.66,0,0.3,21.96,
2,2018-12-31 23:51:59,2018-12-31 23:59:25,1,1.64,1,N,263,238,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,2019-01-01 00:23:47,2019-01-01 00:26:12,1,.89,1,N,239,238,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,2019-01-01 00:27:23,2019-01-01 00:38:31,1,1.91,1,N,238,143,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:41:52,2019-01-01 00:51:35,1,2.40,1,N,143,43,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:08:30,2019-01-01 00:15:13,1,1.42,1,N,226,146,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,2019-01-01 00:24:20,2019-01-01 00:39:32,1,4.34,1,N,140,112,2,15.5,0.5,0.5,0,0,0.3,16.8,
2,2019-01-01 00:49:39,2019-01-01 00:59:52,1,2.26,1,N,148,137,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 01:01:56,2019-01-01 01:10:56,1,.86,1,N,137,164,2,7,0.5,0.5,0,0,0.3,8.3,
2,2018-12-31 23:59:30,2019-01-01 00:04:09,1,1.27,1,N,68,158,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:29:41,2019-01-01 01:24:16,1,8.48,1,N,113,42,1,39,0.5,0.5,5,0,0.3,45.3,
1,2019-01-01 00:12:17,2019-01-01 00:19:35,1,1.70,1,N,116,41,2,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:22:00,2019-01-01 00:29:50,1,1.30,1,N,41,41,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,2019-01-01 00:38:16,2019-01-01 00:49:07,1,2.20,1,N,238,48,2,9.5,0.5,0.5,0,0,0.3,10.8,
1,2019-01-01 00:49:57,2019-01-01 01:03:35,3,1.20,1,N,48,186,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2019-01-01 00:19:55,2019-01-01 00:34:27,2,3.24,1,N,50,236,1,12.5,0.5,0.5,2.76,0,0.3,16.56,
2,2019-01-01 00:36:31,2019-01-01 00:57:31,2,4.57,1,N,79,263,1,17,0.5,0.5,1.83,0,0.3,22.08,
2,2019-01-01 00:25:08,2019-01-01 00:34:24,1,.87,1,N,142,48,2,7,0.5,0.5,0,0,0.3,8.3,
2,2019-01-01 00:43:42,2019-01-01 01:15:13,1,10.06,1,N,50,89,1,32,0.5,0.5,9.76,5.76,0.3,48.82,
2,2019-01-01 00:36:26,2019-01-01 01:10:29,2,15.70,1,N,130,159,1,45.5,0.5,0.5,0,5.76,0.3,52.56,
2,2019-01-01 00:10:43,2019-01-01 00:21:42,1,3.08,1,N,142,246,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,2019-01-01 00:37:19,2019-01-01 00:43:02,1,.09,1,N,90,68,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,2019-01-01 00:48:55,2019-01-01 01:02:18,1,2.18,1,N,68,113,1,10.5,0.5,0.5,1.7,0,0.3,13.5,
2,2019-01-01 00:11:48,2019-01-01 00:27:05,6,1.79,1,N,144,170,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,2019-01-01 00:28:13,2019-01-01 00:42:23,6,3.22,1,N,170,43,1,12,0.5,0.5,2.66,0,0.3,15.96,
2,2019-01-01 00:48:06,2019-01-01 00:57:46,6,1.53,1,N,237,163,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:27:51,2019-01-01 00:30:06,1,.48,1,N,7,7,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:45:20,2019-01-01 00:56:08,1,2.09,1,N,148,87,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:56:54,2019-01-01 01:15:28,1,6.39,1,N,209,145,1,20.5,0.5,0.5,8.27,5.76,0.3,35.83,
2,2019-01-01 00:06:25,2019-01-01 00:24:49,1,3.64,1,N,48,144,2,14.5,0.5,0.5,0,0,0.3,15.8,
2,2019-01-01 00:26:22,2019-01-01 00:29:09,1,.27,1,N,144,144,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,2019-01-01 00:35:28,2019-01-01 00:40:31,2,.90,1,N,237,229,2,5.5,0.5,0.5,0,0,0.3,6.8,
1,2019-01-01 00:42:58,2019-01-01 00:55:10,2,1.80,1,N,229,107,2,9.5,0.5,0.5,0,0,0.3,10.8,
1,2019-01-01 00:58:07,2019-01-01 01:01:09,2,.40,1,N,107,107,1,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:18:34,2019-01-01 00:23:58,1,1.00,1,N,261,144,2,6,0.5,0.5,0,0,0.3,7.3,
2,2019-01-01 00:27:29,2019-01-01 00:28:15,1,.10,1,N,125,211,1,2.5,0.5,0.5,0.95,0,0.3,4.75,
2,2019-01-01 00:31:11,2019-01-01 00:40:10,1,1.73,1,N,211,13,1,8,0.5,0.5,5.7,0,0.3,15,
2,2019-01-01 00:42:37,2019-01-01 01:05:38,1,4.30,1,N,13,246,1,18,0.5,0.5,3.86,0,0.3,23.16,
2,2019-01-01 00:36:37,2019-01-01 00:55:12,1,6.62,1,N,132,130,2,22,0.5,0.5,0,0,0.3,23.3,
1,2019-01-01 00:37:03,2019-01-01 00:48:52,1,2.10,1,N,41,238,1,10.5,0.5,0.5,2.35,0,0.3,14.15,
1,2019-01-01 00:50:13,2019-01-01 01:01:29,1,5.10,1,N,238,244,2,16,0.5,0.5,0,0,0.3,17.3,
2,2019-01-01 00:27:42,2019-01-01 00:35:13,2,.80,1,N,114,249,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:36:31,2019-01-01 00:46:52,1,1.33,1,N,249,90,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,2019-01-01 00:51:51,2019-01-01 01:15:34,1,2.57,1,N,90,161,1,15.5,0.5,0.5,3.36,0,0.3,20.16,
2,2019-01-01 00:14:12,2019-01-01 00:25:00,1,.75,1,N,234,164,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,2019-01-01 00:50:54,2019-01-01 01:06:50,1,1.89,1,N,234,161,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,2019-01-01 00:19:29,2019-01-01 00:27:57,1,2.78,1,N,170,4,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,2019-01-01 00:29:51,2019-01-01 00:58:49,1,5.24,1,N,79,143,1,22,0.5,0.5,4.66,0,0.3,27.96,
1,2019-01-01 00:15:51,2019-01-01 00:25:42,1,1.50,1,N,107,232,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,2019-01-01 00:31:44,2019-01-01 00:42:28,1,1.40,1,N,148,107,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,2019-01-01 00:46:56,2019-01-01 00:52:08,1,.90,1,N,79,4,1,5.5,0.5,0.5,1.35,0,0.3,8.15,
1,2019-01-01 00:53:47,2019-01-01 00:57:09,1,.60,1,N,4,79,1,4.5,0.5,0.5,1,0,0.3,6.8,
1,2019-01-01 00:58:14,2019-01-01 01:01:44,1,.50,1,N,79,114,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:19:01,2019-01-01 00:45:35,1,5.73,1,N,48,179,1,22,0.5,0.5,4.66,0,0.3,27.96,
2,2019-01-01 00:03:11,2019-01-01 00:08:09,2,.70,1,N,249,68,1,5,0.5,0.5,1,0,0.3,7.3,
2,2019-01-01 00:15:44,2019-01-01 00:26:41,2,1.97,1,N,158,231,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:34:44,2019-01-01 01:00:12,4,4.72,1,N,211,48,2,19.5,0.5,0.5,0,0,0.3,20.8,
1,2019-01-01 00:33:08,2019-01-01 00:54:58,2,1.60,1,N,161,100,2,14,0.5,0.5,0,0,0.3,15.3,
1,2019-01-01 00:55:52,2019-01-01 01:15:53,1,3.10,1,N,100,141,1,15,0.5,0.5,3,0,0.3,19.3,
2,2019-01-01 00:29:00,2019-01-01 00:33:03,2,.89,1,N,42,41,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:42:21,2019-01-01 01:00:20,2,4.10,1,N,151,229,1,15.5,0.5,0.5,3.36,0,0.3,20.16,
2,2019-01-01 00:29:31,2019-01-01 00:44:11,1,3.14,1,N,264,264,1,13,0.5,0.5,3.58,0,0.3,17.88,
1,2019-01-01 00:04:56,2019-01-01 00:06:50,1,.50,1,N,263,75,1,3.5,0.5,0.5,0.95,0,0.3,5.75,
1,2019-01-01 00:25:28,2019-01-01 00:35:02,2,2.10,1,N,236,161,2,9,0.5,0.5,0,0,0.3,10.3,
1,2019-01-01 00:47:58,2019-01-01 01:07:42,1,2.10,1,N,233,148,1,13,0.5,0.5,2.15,0,0.3,16.45,
2,2019-01-01 00:15:37,2019-01-01 00:40:32,2,6.03,1,N,166,48,2,21,0.5,0.5,0,0,0.3,22.3,
2,2019-01-01 00:42:28,2019-01-01 01:37:35,2,13.40,1,N,48,257,1,45.5,0.5,0.5,9.36,0,0.3,56.16,
2,2019-01-01 00:28:56,2019-01-01 00:48:18,1,6.48,1,N,75,213,1,21,0.5,0.5,0,0,0.3,22.3,
2,2019-01-01 00:13:36,2019-01-01 00:49:42,2,7.00,1,N,114,41,1,27,0.5,0.5,2,0,0.3,30.3,
2,2019-01-01 00:31:04,2019-01-01 01:07:16,1,6.91,1,N,48,217,2,27.5,0.5,0.5,0,0,0.3,28.8,
2,2019-01-01 00:54:09,2019-01-01 01:07:42,1,2.32,1,N,90,232,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,2019-01-01 00:22:09,2019-01-01 00:29:42,2,.99,1,N,43,239,2,7,0.5,0.5,0,0,0.3,8.3,
2,2019-01-01 00:31:55,2019-01-01 00:50:59,2,4.50,1,N,239,249,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
2,2019-01-01 00:52:42,2019-01-01 01:05:26,3,3.35,1,N,158,87,1,12.5,0.5,0.5,1.1,0,0.3,14.9,
2,2019-01-01 00:05:30,2019-01-01 00:11:57,5,1.04,1,N,129,173,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:58:25,2019-01-01 01:17:27,5,5.90,1,N,74,224,2,19.5,0.5,0.5,0,0,0.3,20.8,
2,2019-01-01 00:53:38,2019-01-01 01:50:30,1,6.85,1,N,170,170,2,36,0.5,0.5,0,0,0.3,37.3,
2,2019-01-01 00:20:16,2019-01-01 01:12:18,2,8.56,1,N,114,42,1,38,0.5,0.5,11.79,0,0.3,51.09,
1,2019-01-01 00:34:05,2019-01-01 00:54:00,1,11.30,1,N,132,160,1,32,0.5,0.5,6.65,0,0.3,39.95,
4,2019-01-01 00:28:38,2019-01-01 01:11:49,1,7.28,1,N,161,37,1,30.5,0.5,0.5,0,0,0.3,31.8,
2,2019-01-01 00:03:39,2019-01-01 00:07:38,1,.93,1,N,74,75,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:17:08,2019-01-01 00:35:22,1,9.33,1,N,75,33,1,26.5,0.5,0.5,5.56,0,0.3,33.36,
2,2019-01-01 00:48:50,2019-01-01 01:00:14,1,2.30,1,N,211,224,1,10.5,0.5,0.5,2.95,0,0.3,14.75,
2,2019-01-01 00:38:57,2019-01-01 00:50:45,1,2.17,1,N,45,249,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:54:29,2019-01-01 01:02:37,1,1.61,1,N,249,13,1,7.5,0.5,0.5,2.64,0,0.3,11.44,
2,2019-01-01 00:30:45,2019-01-01 00:37:59,1,.99,1,N,107,170,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:45:07,2019-01-01 00:56:12,1,2.75,1,N,170,236,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,2019-01-01 00:59:26,2019-01-01 01:03:49,1,1.73,1,N,236,237,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:22:39,2019-01-01 00:51:19,2,9.57,1,N,186,102,2,31,0.5,0.5,0,5.76,0.3,38.06,
2,2019-01-01 00:12:07,2019-01-01 00:39:54,1,1.17,1,N,170,161,2,16.5,0.5,0.5,0,0,0.3,17.8,
2,2019-01-01 00:32:50,2019-01-01 00:36:13,1,.74,1,N,42,41,2,5,0.5,0.5,0,0,0.3,6.3,
2,2019-01-01 00:39:52,2019-01-01 00:46:47,1,1.01,1,N,41,41,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
2,2019-01-01 00:49:11,2019-01-01 00:58:30,1,1.42,1,N,41,43,1,8,0.5,0.5,1,0,0.3,10.3,
1,2019-01-01 00:25:50,2019-01-01 00:28:45,1,.50,1,N,237,237,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,2019-01-01 00:30:34,2019-01-01 00:42:05,1,3.00,1,N,163,75,1,11.5,0.5,0.5,2.55,0,0.3,15.35,
1,2019-01-01 00:51:43,2019-01-01 01:00:24,1,1.90,1,N,43,233,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:10:34,2019-01-01 00:31:39,3,8.96,1,N,148,257,1,26.5,0.5,0.5,6,0,0.3,33.8,
2,2019-01-01 00:41:33,2019-01-01 00:52:34,2,1.69,1,N,52,49,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,2019-01-01 00:17:42,2019-01-01 00:47:29,1,6.60,1,N,113,151,2,24.5,0.5,0.5,0,0,0.3,25.8,
1,2019-01-01 00:50:14,2019-01-01 01:15:51,3,4.50,1,N,151,68,1,19.5,0.5,0.5,4.15,0,0.3,24.95,
1,2019-01-01 00:22:19,2019-01-01 00:44:13,4,3.00,1,N,161,144,2,15,0.5,0.5,0,0,0.3,16.3,
1,2019-01-01 00:45:11,2019-01-01 00:50:26,1,.80,1,N,144,211,1,5.5,0.5,0.5,1,0,0.3,7.8,
1,2019-01-01 00:54:09,2019-01-01 01:01:40,2,.90,1,N,211,113,1,6.5,0.5,0.5,0.78,0,0.3,8.58,
2,2019-01-01 00:32:18,2019-01-01 00:39:08,1,1.09,1,N,114,90,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,2019-01-01 00:54:12,2019-01-01 01:10:47,1,2.52,1,N,249,50,1,12.5,0.5,0.5,3.45,0,0.3,17.25,
2,2019-01-01 00:04:14,2019-01-01 00:15:48,1,3.80,1,N,140,41,1,13,0.5,0.5,3.58,0,0.3,17.88,
2,2019-01-01 00:24:46,2019-01-01 00:27:54,1,.79,1,N,238,236,1,4.5,0.5,0.5,1.74,0,0.3,7.54,
2,2019-01-01 00:31:10,2019-01-01 00:36:39,1,1.17,1,N,236,140,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:38:26,2019-01-01 00:43:01,1,.89,1,N,140,236,1,5.5,0.5,0.5,2,0,0.3,8.8,
2,2019-01-01 00:45:59,2019-01-01 00:52:09,1,1.58,1,N,236,239,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,2019-01-01 00:53:37,2019-01-01 00:59:17,1,1.00,1,N,239,238,1,6,0.5,0.5,1,0,0.3,8.3,
2,2019-01-01 00:39:04,2019-01-01 01:02:46,3,2.90,1,N,229,48,1,16.5,0.5,0.5,3.56,0,0.3,21.36,
2,2019-01-01 00:48:29,2019-01-01 01:03:42,1,4.95,1,N,261,233,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
2,2019-01-01 00:16:42,2019-01-01 00:22:32,1,.60,1,N,148,79,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:23:45,2019-01-01 00:30:08,1,.45,1,N,79,79,1,3.5,0.5,0.5,1,0,0.3,5.8,
2,2019-01-01 00:58:20,2019-01-01 01:04:38,1,.59,1,N,234,249,1,5.5,0.5,0.5,2.04,0,0.3,10.79,
1,2019-01-01 00:14:45,2019-01-01 00:17:14,1,.10,1,N,231,231,1,3.5,0.5,0.5,0,0,0.3,4.8,
1,2019-01-01 00:24:55,2019-01-01 00:41:42,1,2.80,1,N,87,107,2,13,0.5,0.5,0,0,0.3,14.3,
1,2019-01-01 00:44:01,2019-01-01 00:48:35,2,.60,1,N,107,107,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,2019-01-01 00:10:09,2019-01-01 00:22:52,1,1.60,1,N,68,113,1,10,0.5,0.5,2.8,0,0.3,14.1,
1,2019-01-01 00:30:20,2019-01-01 00:37:24,1,1.20,1,N,114,231,1,6.5,0.5,0.5,1.55,0,0.3,9.35,
1,2019-01-01 00:44:19,2019-01-01 00:48:28,1,.60,1,N,231,144,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,2019-01-01 00:50:21,2019-01-01 00:58:17,3,1.40,1,N,144,79,1,7.5,0.5,0.5,1.75,0,0.3,10.55,
1,2019-01-01 00:08:27,2019-01-01 00:13:04,1,.80,1,N,90,170,1,5,0.5,0.5,1.85,0,0.3,8.15,
1,2019-01-01 00:16:10,2019-01-01 00:26:46,2,1.20,1,N,170,170,2,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:11:55,2019-01-01 00:48:27,1,12.10,1,N,186,21,2,37,0.5,0.5,0,5.76,0.3,44.06,
2,2019-01-01 00:12:59,2019-01-01 00:16:48,2,1.13,1,N,234,113,1,5.5,0.5,0.5,2.04,0,0.3,8.84,
2,2019-01-01 00:36:28,2019-01-01 00:47:06,2,1.10,1,N,68,234,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:49:48,2019-01-01 01:28:57,2,4.53,1,N,234,239,1,26,0.5,0.5,20,0,0.3,47.3,
1,2019-01-01 00:06:26,2019-01-01 00:13:47,1,1.70,1,N,162,236,1,8,0.5,0.5,2.3,0,0.3,11.6,
1,2019-01-01 00:22:32,2019-01-01 00:34:29,1,1.40,1,N,43,142,1,9.5,0.5,0.5,1.08,0,0.3,11.88,
1,2019-01-01 00:36:05,2019-01-01 00:43:23,1,1.40,1,N,142,238,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,2019-01-01 00:46:56,2019-01-01 01:15:15,1,7.70,1,N,238,148,2,27,0.5,0.5,0,0,0.3,28.3,
2,2019-01-01 00:18:26,2019-01-01 00:26:45,2,2.18,1,N,263,229,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:31:13,2019-01-01 00:45:46,2,3.76,1,N,140,151,2,14,0.5,0.5,0,0,0.3,15.3,
2,2019-01-01 00:49:02,2019-01-01 00:51:34,2,.26,1,N,151,151,1,3.5,0.5,0.5,1.2,0,0.3,6,
2,2019-01-01 00:58:46,2019-01-01 01:03:53,2,1.16,1,N,238,166,1,6,0.5,0.5,1.46,0,0.3,8.76,
1,2019-01-01 00:23:00,2019-01-01 00:27:11,1,.60,1,N,238,238,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,2019-01-01 00:30:34,2019-01-01 00:33:46,1,.50,1,N,239,239,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
1,2019-01-01 00:36:45,2019-01-01 00:51:52,1,2.10,1,N,239,141,1,11.5,0.5,0.5,2.55,0,0.3,15.35,
1,2019-01-01 00:57:40,2019-01-01 01:19:16,1,3.50,1,N,237,107,1,15.5,0.5,0.5,3.35,0,0.3,20.15,
1,2019-01-01 00:42:58,2019-01-01 00:57:31,1,3.20,1,N,170,236,1,13,0.5,0.5,3.55,0,0.3,17.85,
2,2019-01-01 00:52:27,2019-01-01 01:02:53,1,1.07,1,N,90,249,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,2019-01-01 00:24:50,2019-01-01 00:29:35,1,.77,1,N,42,41,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:31:51,2019-01-01 00:42:09,1,2.57,1,N,41,262,2,10,0.5,0.5,0,0,0.3,11.3,
2,2019-01-01 00:50:30,2019-01-01 00:55:50,1,1.25,1,N,263,141,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:57:32,2019-01-01 01:03:34,1,2.48,1,N,141,74,1,8.5,0.5,0.5,2.94,0,0.3,12.74,
1,2019-01-01 00:04:27,2019-01-01 00:17:37,2,3.00,1,N,263,170,1,12,0.5,0.5,2.65,0,0.3,15.95,
1,2019-01-01 00:28:16,2019-01-01 00:33:23,2,1.10,1,N,237,263,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,2019-01-01 00:41:57,2019-01-01 00:47:51,1,1.40,1,N,141,229,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,2019-01-01 00:54:16,2019-01-01 00:58:17,3,.70,1,N,233,137,2,4.5,0.5,0.5,0,0,0.3,5.8,
1,2019-01-01 00:43:16,2019-01-01 00:53:32,2,1.10,1,N,48,246,1,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:56:51,2019-01-01 01:21:35,2,3.20,1,N,232,162,1,18,0.5,0.5,2,0,0.3,21.3,
2,2019-01-01 00:41:03,2019-01-01 00:56:47,5,2.27,1,N,239,237,1,12,0.5,0.5,2.66,0,0.3,15.96,
2,2019-01-01 00:13:29,2019-01-01 00:23:40,3,2.10,1,N,238,166,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2019-01-01 00:25:43,2019-01-01 00:29:07,4,.63,1,N,166,166,1,4.5,0.5,0.5,1.74,0,0.3,7.54,
2,2019-01-01 00:38:19,2019-01-01 00:46:35,3,1.73,1,N,151,239,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
2,2019-01-01 00:51:29,2019-01-01 01:02:27,3,2.36,1,N,43,75,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,2019-01-01 00:21:02,2019-01-01 00:34:56,6,3.21,1,N,142,166,1,12.5,0.5,0.5,3.45,0,0.3,17.25,
2,2019-01-01 00:42:13,2019-01-01 00:53:29,6,2.08,1,N,151,42,2,10,0.5,0.5,0,0,0.3,11.3,
2,2019-01-01 00:30:30,2019-01-01 00:50:37,1,3.82,1,N,249,48,1,16,0.5,0.5,4.32,0,0.3,21.62,
2,2019-01-01 00:53:23,2019-01-01 01:03:09,1,1.77,1,N,48,246,1,8.5,0.5,0.5,2.45,0,0.3,12.25,
1,2019-01-01 00:30:14,2019-01-01 00:34:52,2,1.60,1,N,237,236,1,6.5,0.5,0.5,1.55,0,0.3,9.35,
1,2019-01-01 00:38:09,2019-01-01 00:46:42,2,1.80,1,N,236,151,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
1,2019-01-01 00:49:48,2019-01-01 01:09:08,3,3.10,1,N,151,141,2,15,0.5,0.5,0,0,0.3,16.3,
2,2019-01-01 00:08:43,2019-01-01 00:18:22,5,2.11,1,N,114,87,1,9.5,0.5,0.5,3.24,0,0.3,14.04,
2,2019-01-01 00:20:01,2019-01-01 00:48:24,5,5.26,1,N,87,188,1,22.5,0.5,0.5,4.76,0,0.3,28.56,
2,2019-01-01 00:40:09,2019-01-01 00:52:55,1,1.02,1,N,237,162,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,2019-01-01 00:08:13,2019-01-01 00:36:17,1,4.75,1,N,48,148,1,20,0.5,0.5,1,0,0.3,22.3,
2,2019-01-01 00:37:52,2019-01-01 00:50:09,1,2.33,1,N,148,107,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,2019-01-01 00:58:50,2019-01-01 01:23:05,1,4.44,1,N,79,262,1,19,0.5,0.5,2,0,0.3,22.3,
2,2019-01-01 00:19:43,2019-01-01 00:46:35,1,4.04,1,N,161,13,1,19,0.5,0.5,6.09,0,0.3,26.39,
2,2019-01-01 00:53:14,2019-01-01 01:04:50,1,2.37,1,N,158,68,2,10.5,0.5,0.5,0,0,0.3,11.8,
2,2019-01-01 00:18:48,2019-01-01 00:23:43,1,.62,1,N,90,249,2,5,0.5,0.5,0,0,0.3,6.3,
2,2019-01-01 00:37:23,2019-01-01 00:41:40,1,.93,1,N,249,158,1,5,0.5,0.5,1.26,0,0.3,7.56,
2,2019-01-01 00:43:12,2019-01-01 01:11:10,1,3.78,1,N,158,237,1,19.5,0.5,0.5,6.24,0,0.3,27.04,
2,2019-01-01 00:03:43,2019-01-01 00:06:09,5,.61,1,N,263,141,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:09:38,2019-01-01 00:15:06,5,1.16,1,N,229,140,1,6,0.5,0.5,2.19,0,0.3,9.49,
2,2019-01-01 00:16:32,2019-01-01 00:20:44,5,.75,1,N,141,236,2,5,0.5,0.5,0,0,0.3,6.3,
2,2019-01-01 00:24:24,2019-01-01 00:27:53,5,.41,1,N,236,263,1,4,0.5,0.5,1.06,0,0.3,6.36,
2,2019-01-01 00:34:42,2019-01-01 00:43:20,5,.96,1,N,236,262,2,7,0.5,0.5,0,0,0.3,8.3,
2,2019-01-01 00:47:26,2019-01-01 00:52:29,5,1.04,1,N,263,141,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:55:45,2019-01-01 01:08:29,5,1.48,1,N,237,43,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2018-12-31 23:57:57,2019-01-01 00:10:45,1,6.60,1,N,132,135,2,20,0.5,0.5,0,0,0.3,21.3,
2,2019-01-01 00:39:37,2019-01-01 00:42:24,1,.41,1,N,148,144,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:43:11,2019-01-01 00:51:41,1,1.87,1,N,144,90,1,8.5,0.5,0.5,1.5,0,0.3,11.3,
1,2019-01-01 00:08:04,2019-01-01 00:26:55,1,2.40,1,N,68,148,2,14,0.5,0.5,0,0,0.3,15.3,
1,2019-01-01 00:40:59,2019-01-01 00:49:35,3,.90,1,N,232,79,2,7,0.5,0.5,0,0,0.3,8.3,
1,2019-01-01 00:53:24,2019-01-01 01:11:59,3,3.00,1,N,79,161,1,14,0.5,0.5,1.53,0,0.3,16.83,
2,2018-12-31 23:55:53,2018-12-31 23:59:32,1,.45,1,N,41,42,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,2019-01-01 00:11:53,2019-01-01 00:26:35,1,7.22,1,N,166,248,2,21.5,0.5,0.5,0,0,0.3,22.8,
2,2019-01-01 00:52:30,2019-01-01 01:14:40,1,5.30,1,N,263,246,1,20,0.5,0.5,4.26,0,0.3,25.56,
